seccion,entidad,nom_entidad,dttofed,nom_dttofed,dttoloc,nom_dttoloc,mpio,nom_mpio,tipo,ln,zmvm,tipo_seccion2016,estrato6,nom_estrato6
1268,15,Mexico,25,CHIMALHUACAN,31,LA PAZ,32,CHIMALHUACAN,2,14117,1,URBANO,4,COALICION_PRIURBANO
1270,15,Mexico,25,CHIMALHUACAN,31,LA PAZ,32,CHIMALHUACAN,2,3320,1,URBANO,4,COALICION_PRIURBANO
1271,15,Mexico,38,TEXCOCO,31,LA PAZ,32,CHIMALHUACAN,2,2435,1,URBANO,4,COALICION_PRIURBANO
1272,15,Mexico,38,TEXCOCO,31,LA PAZ,32,CHIMALHUACAN,2,1876,1,URBANO,4,COALICION_PRIURBANO
1273,15,Mexico,38,TEXCOCO,31,LA PAZ,32,CHIMALHUACAN,2,2141,1,URBANO,4,COALICION_PRIURBANO
1274,15,Mexico,38,TEXCOCO,31,LA PAZ,32,CHIMALHUACAN,2,3089,1,URBANO,4,COALICION_PRIURBANO
1275,15,Mexico,38,TEXCOCO,31,LA PAZ,32,CHIMALHUACAN,2,9311,1,URBANO,4,COALICION_PRIURBANO
1276,15,Mexico,38,TEXCOCO,31,LA PAZ,32,CHIMALHUACAN,2,2227,1,URBANO,4,COALICION_PRIURBANO
1278,15,Mexico,25,CHIMALHUACAN,31,LA PAZ,32,CHIMALHUACAN,2,1798,1,URBANO,4,COALICION_PRIURBANO
1279,15,Mexico,25,CHIMALHUACAN,31,LA PAZ,32,CHIMALHUACAN,2,2167,1,URBANO,4,COALICION_PRIURBANO
1280,15,Mexico,25,CHIMALHUACAN,31,LA PAZ,32,CHIMALHUACAN,2,2236,1,URBANO,4,COALICION_PRIURBANO
1281,15,Mexico,25,CHIMALHUACAN,31,LA PAZ,32,CHIMALHUACAN,2,4890,1,URBANO,4,COALICION_PRIURBANO
1282,15,Mexico,25,CHIMALHUACAN,31,LA PAZ,32,CHIMALHUACAN,2,1215,1,URBANO,4,COALICION_PRIURBANO
1283,15,Mexico,25,CHIMALHUACAN,31,LA PAZ,32,CHIMALHUACAN,2,689,1,URBANO,4,COALICION_PRIURBANO
1284,15,Mexico,25,CHIMALHUACAN,31,LA PAZ,32,CHIMALHUACAN,2,1053,1,URBANO,4,COALICION_PRIURBANO
1285,15,Mexico,25,CHIMALHUACAN,31,LA PAZ,32,CHIMALHUACAN,2,1331,1,URBANO,4,COALICION_PRIURBANO
1302,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2451,1,URBANO,4,COALICION_PRIURBANO
1305,15,Mexico,10,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2975,1,URBANO,4,COALICION_PRIURBANO
1306,15,Mexico,10,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,4240,1,URBANO,4,COALICION_PRIURBANO
1307,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,3136,1,URBANO,4,COALICION_PRIURBANO
1308,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1366,1,URBANO,4,COALICION_PRIURBANO
1309,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,975,1,URBANO,4,COALICION_PRIURBANO
1310,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1478,1,URBANO,4,COALICION_PRIURBANO
1311,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1930,1,URBANO,4,COALICION_PRIURBANO
1312,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,714,1,URBANO,4,COALICION_PRIURBANO
1313,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,799,1,URBANO,4,COALICION_PRIURBANO
1314,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,859,1,URBANO,4,COALICION_PRIURBANO
1315,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,812,1,URBANO,4,COALICION_PRIURBANO
1316,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,3000,1,URBANO,4,COALICION_PRIURBANO
1317,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,3444,1,URBANO,4,COALICION_PRIURBANO
1318,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,3486,1,URBANO,4,COALICION_PRIURBANO
1319,15,Mexico,10,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1871,1,URBANO,4,COALICION_PRIURBANO
1320,15,Mexico,10,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2183,1,URBANO,4,COALICION_PRIURBANO
1321,15,Mexico,10,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,10317,1,URBANO,4,COALICION_PRIURBANO
1323,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1824,1,URBANO,4,COALICION_PRIURBANO
1324,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2014,1,URBANO,4,COALICION_PRIURBANO
1325,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1595,1,URBANO,4,COALICION_PRIURBANO
1326,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1421,1,URBANO,4,COALICION_PRIURBANO
1327,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,3131,1,URBANO,4,COALICION_PRIURBANO
1328,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2619,1,URBANO,4,COALICION_PRIURBANO
1329,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2239,1,URBANO,4,COALICION_PRIURBANO
1330,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1344,1,URBANO,4,COALICION_PRIURBANO
1331,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2309,1,URBANO,4,COALICION_PRIURBANO
1332,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1025,1,URBANO,4,COALICION_PRIURBANO
1333,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1033,1,URBANO,4,COALICION_PRIURBANO
1334,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1957,1,URBANO,4,COALICION_PRIURBANO
1335,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2531,1,URBANO,4,COALICION_PRIURBANO
1336,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1856,1,URBANO,4,COALICION_PRIURBANO
1337,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1788,1,URBANO,4,COALICION_PRIURBANO
1338,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1810,1,URBANO,4,COALICION_PRIURBANO
1339,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2950,1,URBANO,4,COALICION_PRIURBANO
1340,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2120,1,URBANO,4,COALICION_PRIURBANO
1341,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1823,1,URBANO,4,COALICION_PRIURBANO
1342,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1054,1,URBANO,4,COALICION_PRIURBANO
1343,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,787,1,URBANO,4,COALICION_PRIURBANO
1344,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2903,1,URBANO,4,COALICION_PRIURBANO
1345,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1688,1,URBANO,4,COALICION_PRIURBANO
1346,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1302,1,URBANO,4,COALICION_PRIURBANO
1347,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2446,1,URBANO,4,COALICION_PRIURBANO
1348,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,3041,1,URBANO,4,COALICION_PRIURBANO
1349,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2386,1,URBANO,4,COALICION_PRIURBANO
1350,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1383,1,URBANO,4,COALICION_PRIURBANO
1351,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1890,1,URBANO,4,COALICION_PRIURBANO
1352,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1994,1,URBANO,4,COALICION_PRIURBANO
1353,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1696,1,URBANO,4,COALICION_PRIURBANO
1354,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2959,1,URBANO,4,COALICION_PRIURBANO
1355,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,3171,1,URBANO,4,COALICION_PRIURBANO
1356,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2265,1,URBANO,4,COALICION_PRIURBANO
1357,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,4474,1,URBANO,4,COALICION_PRIURBANO
1358,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2740,1,URBANO,4,COALICION_PRIURBANO
1359,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1124,1,URBANO,4,COALICION_PRIURBANO
1360,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2820,1,URBANO,4,COALICION_PRIURBANO
1361,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,3743,1,URBANO,4,COALICION_PRIURBANO
1362,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,6532,1,URBANO,4,COALICION_PRIURBANO
1363,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,5593,1,URBANO,4,COALICION_PRIURBANO
1364,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2629,1,URBANO,4,COALICION_PRIURBANO
1365,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2907,1,URBANO,4,COALICION_PRIURBANO
1366,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,3388,1,URBANO,4,COALICION_PRIURBANO
1367,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2629,1,URBANO,4,COALICION_PRIURBANO
1368,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2224,1,URBANO,4,COALICION_PRIURBANO
1369,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1868,1,URBANO,4,COALICION_PRIURBANO
1370,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,3799,1,URBANO,4,COALICION_PRIURBANO
1371,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2319,1,URBANO,4,COALICION_PRIURBANO
1372,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2769,1,URBANO,4,COALICION_PRIURBANO
1373,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2063,1,URBANO,4,COALICION_PRIURBANO
1374,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2935,1,URBANO,4,COALICION_PRIURBANO
1375,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,3517,1,URBANO,4,COALICION_PRIURBANO
1376,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2010,1,URBANO,4,COALICION_PRIURBANO
1377,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1858,1,URBANO,4,COALICION_PRIURBANO
1378,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2883,1,URBANO,4,COALICION_PRIURBANO
1379,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2616,1,URBANO,4,COALICION_PRIURBANO
1380,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2008,1,URBANO,4,COALICION_PRIURBANO
1381,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1914,1,URBANO,4,COALICION_PRIURBANO
1382,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2383,1,URBANO,4,COALICION_PRIURBANO
1383,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,5985,1,URBANO,4,COALICION_PRIURBANO
1384,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2577,1,URBANO,4,COALICION_PRIURBANO
1385,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,3082,1,URBANO,4,COALICION_PRIURBANO
1386,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2110,1,URBANO,4,COALICION_PRIURBANO
1387,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1959,1,URBANO,4,COALICION_PRIURBANO
1388,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2060,1,URBANO,4,COALICION_PRIURBANO
1389,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2483,1,URBANO,4,COALICION_PRIURBANO
1390,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2076,1,URBANO,4,COALICION_PRIURBANO
1391,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1945,1,URBANO,4,COALICION_PRIURBANO
1392,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2134,1,URBANO,4,COALICION_PRIURBANO
1393,15,Mexico,16,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,4783,1,URBANO,4,COALICION_PRIURBANO
1394,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2245,1,URBANO,4,COALICION_PRIURBANO
1395,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2370,1,URBANO,4,COALICION_PRIURBANO
1396,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2738,1,URBANO,4,COALICION_PRIURBANO
1397,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1869,1,URBANO,4,COALICION_PRIURBANO
1398,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1787,1,URBANO,4,COALICION_PRIURBANO
1399,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1779,1,URBANO,4,COALICION_PRIURBANO
1400,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1336,1,URBANO,4,COALICION_PRIURBANO
1401,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2018,1,URBANO,4,COALICION_PRIURBANO
1402,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1977,1,URBANO,4,COALICION_PRIURBANO
1403,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,961,1,URBANO,4,COALICION_PRIURBANO
1404,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,986,1,URBANO,4,COALICION_PRIURBANO
1405,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1802,1,URBANO,4,COALICION_PRIURBANO
1406,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1286,1,URBANO,4,COALICION_PRIURBANO
1407,15,Mexico,11,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2338,1,URBANO,4,COALICION_PRIURBANO
1408,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,2836,1,URBANO,4,COALICION_PRIURBANO
1409,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1113,1,URBANO,4,COALICION_PRIURBANO
1410,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1441,1,URBANO,4,COALICION_PRIURBANO
1411,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,2206,1,URBANO,4,COALICION_PRIURBANO
1412,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2028,1,URBANO,4,COALICION_PRIURBANO
1413,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1375,1,URBANO,4,COALICION_PRIURBANO
1414,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,774,1,URBANO,4,COALICION_PRIURBANO
1415,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,654,1,URBANO,4,COALICION_PRIURBANO
1416,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1589,1,URBANO,4,COALICION_PRIURBANO
1417,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1314,1,URBANO,4,COALICION_PRIURBANO
1418,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1706,1,URBANO,4,COALICION_PRIURBANO
1419,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1790,1,URBANO,4,COALICION_PRIURBANO
1420,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,836,1,URBANO,4,COALICION_PRIURBANO
1421,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1975,1,URBANO,4,COALICION_PRIURBANO
1422,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1595,1,URBANO,4,COALICION_PRIURBANO
1423,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,2049,1,URBANO,4,COALICION_PRIURBANO
1424,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1331,1,URBANO,4,COALICION_PRIURBANO
1425,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1121,1,URBANO,4,COALICION_PRIURBANO
1426,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1489,1,URBANO,4,COALICION_PRIURBANO
1427,15,Mexico,17,ECATEPEC DE MO,42,ECATEPEC,34,ECATEPEC,2,1667,1,URBANO,4,COALICION_PRIURBANO
1428,15,Mexico,17,ECATEPEC DE MO,42,ECATEPEC,34,ECATEPEC,2,859,1,URBANO,4,COALICION_PRIURBANO
1429,15,Mexico,17,ECATEPEC DE MO,42,ECATEPEC,34,ECATEPEC,2,1779,1,URBANO,4,COALICION_PRIURBANO
1430,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,770,1,URBANO,4,COALICION_PRIURBANO
1431,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1422,1,URBANO,4,COALICION_PRIURBANO
1432,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1486,1,URBANO,4,COALICION_PRIURBANO
1433,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1532,1,URBANO,4,COALICION_PRIURBANO
1434,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1161,1,URBANO,4,COALICION_PRIURBANO
1435,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,946,1,URBANO,4,COALICION_PRIURBANO
1436,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,938,1,URBANO,4,COALICION_PRIURBANO
1437,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1011,1,URBANO,4,COALICION_PRIURBANO
1438,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1367,1,URBANO,4,COALICION_PRIURBANO
1439,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1429,1,URBANO,4,COALICION_PRIURBANO
1440,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1312,1,URBANO,4,COALICION_PRIURBANO
1441,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1429,1,URBANO,4,COALICION_PRIURBANO
1442,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1065,1,URBANO,4,COALICION_PRIURBANO
1443,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1501,1,URBANO,4,COALICION_PRIURBANO
1444,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1399,1,URBANO,4,COALICION_PRIURBANO
1445,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1634,1,URBANO,4,COALICION_PRIURBANO
1446,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1235,1,URBANO,4,COALICION_PRIURBANO
1447,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1638,1,URBANO,4,COALICION_PRIURBANO
1448,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,3588,1,URBANO,4,COALICION_PRIURBANO
1449,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,2412,1,URBANO,4,COALICION_PRIURBANO
1450,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1482,1,URBANO,4,COALICION_PRIURBANO
1451,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,877,1,URBANO,4,COALICION_PRIURBANO
1452,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,959,1,URBANO,4,COALICION_PRIURBANO
1453,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1065,1,URBANO,4,COALICION_PRIURBANO
1454,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1661,1,URBANO,4,COALICION_PRIURBANO
1455,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1484,1,URBANO,4,COALICION_PRIURBANO
1456,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1397,1,URBANO,4,COALICION_PRIURBANO
1457,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,996,1,URBANO,4,COALICION_PRIURBANO
1458,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1070,1,URBANO,4,COALICION_PRIURBANO
1459,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,596,1,URBANO,4,COALICION_PRIURBANO
1460,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,645,1,URBANO,4,COALICION_PRIURBANO
1461,15,Mexico,17,ECATEPEC DE MO,42,ECATEPEC,34,ECATEPEC,2,2085,1,URBANO,4,COALICION_PRIURBANO
1462,15,Mexico,17,ECATEPEC DE MO,42,ECATEPEC,34,ECATEPEC,2,2181,1,URBANO,4,COALICION_PRIURBANO
1463,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1285,1,URBANO,4,COALICION_PRIURBANO
1464,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1084,1,URBANO,4,COALICION_PRIURBANO
1465,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1342,1,URBANO,4,COALICION_PRIURBANO
1466,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1478,1,URBANO,4,COALICION_PRIURBANO
1467,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1164,1,URBANO,4,COALICION_PRIURBANO
1468,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1653,1,URBANO,4,COALICION_PRIURBANO
1469,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1164,1,URBANO,4,COALICION_PRIURBANO
1470,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1266,1,URBANO,4,COALICION_PRIURBANO
1471,15,Mexico,13,ECATEPEC DE MO,21,ECATEPEC,34,ECATEPEC,2,1142,1,URBANO,4,COALICION_PRIURBANO
1472,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1252,1,URBANO,4,COALICION_PRIURBANO
1473,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1320,1,URBANO,4,COALICION_PRIURBANO
1474,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1472,1,URBANO,4,COALICION_PRIURBANO
1475,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1743,1,URBANO,4,COALICION_PRIURBANO
1476,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1239,1,URBANO,4,COALICION_PRIURBANO
1477,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1383,1,URBANO,4,COALICION_PRIURBANO
1478,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1612,1,URBANO,4,COALICION_PRIURBANO
1479,15,Mexico,13,ECATEPEC DE MO,22,ECATEPEC,34,ECATEPEC,2,1805,1,URBANO,4,COALICION_PRIURBANO
1480,15,Mexico,17,ECATEPEC DE MO,42,ECATEPEC,34,ECATEPEC,2,1658,1,URBANO,4,COALICION_PRIURBANO
1481,15,Mexico,17,ECATEPEC DE MO,42,ECATEPEC,34,ECATEPEC,2,1858,1,URBANO,4,COALICION_PRIURBANO
1482,15,Mexico,17,ECATEPEC DE MO,42,ECATEPEC,34,ECATEPEC,2,1104,1,URBANO,4,COALICION_PRIURBANO
1483,15,Mexico,17,ECATEPEC DE MO,42,ECATEPEC,34,ECATEPEC,2,769,1,URBANO,4,COALICION_PRIURBANO
1484,15,Mexico,17,ECATEPEC DE MO,42,ECATEPEC,34,ECATEPEC,2,1309,1,URBANO,4,COALICION_PRIURBANO
